Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,0.0,56,0,0,1.065132792594766,1,1,1,1,2,4,4,2,2,2,2,3,-2.0,4,1.0376143274262182,1.0756626176213615,1
1,0.0,15,1,1,-0.44150272802067614,2,4,2,2,1,2,1,1,4,4,5,4,0.0,1,1.2000727408248764,1.1504675498711714,0
0,0.0,45,0,0,-0.07963287484284531,4,4,4,4,3,1,4,4,4,4,4,4,0.0,1,1.1215310764701638,1.0822449317949074,1
0,0.0,48,0,1,-0.995432354543054,4,2,3,2,1,1,1,5,5,4,5,4,1.0,4,0.4150387587326097,0.8045051881814589,1
0,0.0,41,0,1,-0.684015574708946,5,4,4,4,5,5,5,5,1,1,4,2,-2.0,5,0.0,0.0,1
1,0.0,60,0,1,-0.8928688396391677,5,1,1,1,5,5,5,5,5,2,2,5,-3.0,5,0.0,0.0,1
0,0.0,34,0,0,-0.9543725518034507,2,2,2,2,5,3,3,3,3,3,2,4,-1.0,4,0.0,1.1945113440463355,0
1,0.0,18,0,0,-0.667598394289639,1,4,4,4,1,1,1,1,1,5,4,4,-1.0,1,0.0,0.6783430947244935,0
1,0.0,41,1,1,-0.6073356773824514,1,5,1,1,1,1,1,1,3,4,5,4,0.0,1,1.1215310764701638,1.0756626176213615,0
0,0.0,39,1,1,0.19367820004590086,2,4,2,3,1,2,1,1,5,2,4,5,0.0,1,0.0,0.0,0
1,1.0,23,0,1,-0.6148315884464048,1,2,1,4,5,1,3,5,4,1,3,1,0.0,5,0.9961424418431523,0.9522900659079807,0
1,0.0,12,1,1,-0.6378027273596888,3,5,3,3,5,3,5,5,5,3,3,5,-2.0,5,0.0,0.0,0
1,0.0,44,0,0,-0.7963142829337369,1,1,5,1,3,2,3,1,1,1,1,4,-3.0,3,0.0,0.0,0
0,0.0,53,0,0,-0.03510792512594341,5,5,5,5,2,5,4,5,5,5,5,3,1.0,4,0.0,1.034547127236166,1
0,0.0,63,0,0,-0.18773257099851745,3,3,3,3,3,4,3,3,3,3,3,1,-1.0,3,0.0,0.0,0
1,0.0,52,0,0,1.163694633056366,0,1,1,4,2,5,4,4,4,4,4,3,0.0,5,0.0,0.0,1
0,0.0,34,0,0,-0.6696298828917476,4,4,4,4,5,4,4,4,4,4,4,4,0.0,4,0.0,0.9080978024083214,1
1,0.0,43,0,0,0.9001180550312744,4,4,4,4,4,5,4,2,2,2,2,5,-2.0,5,1.0985215879212857,1.1143568787911546,1
1,0.0,41,0,0,0.9711041204310994,5,5,4,5,1,2,2,4,4,4,4,3,0.0,5,0.0,0.0,1
1,1.0,37,0,1,-1.4503947448797692,1,5,2,1,3,2,3,3,1,1,3,5,-1.0,3,0.0,0.3957784517043333,0
1,1.0,20,0,1,-0.7676780292138666,4,1,4,2,1,4,1,1,1,1,2,3,-2.0,1,0.7781601984589993,0.0,0
1,0.0,57,0,0,1.059814641967602,5,5,5,5,5,5,4,4,4,4,4,5,0.0,4,0.0,1.0,1
0,0.0,38,0,0,-0.4748773616153836,4,4,4,4,5,4,4,3,3,4,3,5,-1.0,3,0.0,0.0,1
1,0.0,57,1,1,-0.6036169408466977,3,4,3,4,3,2,5,4,3,4,3,5,0.0,5,1.265516700282249,1.256107301839915,0
1,0.0,37,1,2,-0.9825315922428747,1,4,1,5,2,1,2,2,5,3,5,4,0.0,2,0.0,0.0,0
0,0.0,13,1,1,0.1525058082200423,4,5,4,2,3,4,3,3,3,2,4,3,1.0,3,1.2423056742738319,1.2283346987974333,0
0,0.0,34,1,0,-0.25042962918061773,1,4,1,3,2,4,5,2,2,1,2,4,-2.0,4,0.5970698399767446,0.0,0
1,0.0,41,0,0,0.366597064583577,2,2,2,2,5,4,4,4,4,4,4,3,0.0,4,0.0,0.0,1
0,0.0,48,0,0,0.8841275623088068,5,5,4,5,5,4,5,4,4,5,4,5,0.0,4,0.0,0.0,1
1,0.0,45,0,0,0.5092274785946779,3,3,3,3,4,4,5,5,5,5,5,3,1.0,3,0.0,0.0,1
1,0.0,43,0,0,0.3470274707463468,2,2,2,2,4,5,5,5,5,5,5,3,1.0,5,1.147490726627688,1.0441117054727567,1
1,0.0,39,0,0,0.555823485894313,4,4,4,4,5,3,5,4,4,4,4,3,0.0,3,0.0,0.0,1
1,1.0,43,0,0,-0.2367912755776515,1,1,1,1,1,1,1,1,3,4,5,5,1.0,1,0.8320382148687139,1.0441117054727567,0
0,0.0,44,0,0,-0.7379235223236789,5,5,5,5,4,5,4,4,4,4,4,4,0.0,5,0.9961424418431523,1.0529176813288268,1
0,1.0,36,0,2,-0.484250394378445,2,3,3,4,1,3,1,1,1,4,4,4,0.0,1,1.011572674470543,1.0126513375488204,0
0,1.0,26,0,0,0.2979346043735649,5,5,5,4,3,5,5,3,3,5,5,3,1.0,3,0.4150387587326097,0.0,1
1,1.0,7,0,1,0.30698181126553026,1,1,1,3,5,1,5,5,2,4,3,3,-1.0,5,0.9585135045961828,1.168443440149578,0
0,0.0,49,0,0,0.76048757323399,1,3,2,3,3,4,3,1,1,1,1,3,-3.0,3,0.0,0.0,0
1,1.0,21,0,1,-0.5263221606320095,3,0,4,4,2,4,2,2,3,4,4,3,0.0,2,0.4150387587326097,0.0,0
0,0.0,50,0,0,-0.7093779970372843,1,1,1,1,4,4,4,5,5,5,5,5,1.0,3,0.9073519916960243,0.0,1
0,0.0,41,0,0,0.24019671736048473,1,1,2,1,3,4,5,5,5,5,5,3,1.0,5,0.0,0.0,1
0,0.0,28,1,1,0.24202692585601224,4,5,4,1,2,4,2,2,4,3,4,4,1.0,2,0.0,0.0,0
1,0.0,69,1,2,-0.029932944847576724,2,4,1,3,1,1,1,1,1,2,4,4,0.0,1,0.0,0.0,0
0,0.0,30,1,1,-0.3076001660760656,2,3,3,3,3,3,4,3,3,4,4,2,0.0,3,0.0,0.0,0
0,1.0,22,0,2,0.5201468893955397,2,0,2,1,5,2,1,5,4,1,4,4,0.0,5,0.8737862963162933,0.0,0
0,0.0,53,1,1,0.35819202124317473,3,1,3,3,3,4,3,4,4,3,4,3,0.0,1,0.0,0.0,0
0,0.0,16,1,1,-0.3002108473335113,2,4,2,3,5,2,2,5,4,1,5,3,-1.0,5,0.0,1.099679462513269,0
1,0.0,51,0,1,-0.43559465010513326,2,4,4,4,2,2,2,2,3,5,4,1,0.0,2,0.0,0.0,0
1,0.0,20,0,2,-0.197293556165464,5,5,5,5,5,5,4,5,4,1,4,5,0.0,5,0.0,0.0,1
0,1.0,27,0,1,0.14703481039815844,2,2,2,3,3,2,4,3,2,5,3,1,-1.0,3,1.228024840087559,1.2017267454800824,0
0,0.0,58,1,1,-0.1607685175123447,3,5,3,3,1,1,1,5,5,3,2,3,1.0,1,1.0766220985958155,1.034547127236166,0
1,0.0,53,0,0,0.028826037485577112,5,5,5,5,2,5,4,5,5,5,5,5,1.0,3,0.9585135045961828,0.0,1
0,1.0,20,0,1,-0.06241005518774559,4,4,4,1,5,4,5,5,2,5,2,1,1.0,5,1.228024840087559,1.2230396776947772,0
1,0.0,46,0,0,0.43283443352446277,1,3,1,1,2,4,4,5,5,4,5,3,1.0,4,1.229051038191855,1.2248655714735492,1
0,0.0,47,1,1,0.6259875847135885,3,4,3,4,5,3,4,1,1,3,1,5,-3.0,3,0.0,1.0241078754149866,0
1,0.0,50,1,1,-0.5196888473211295,4,5,4,3,5,4,5,5,3,5,4,5,1.0,5,0.7049059151001846,0.6783430947244935,0
1,0.0,16,1,1,-1.0052721124272164,3,4,3,4,2,3,2,2,2,1,4,2,-1.0,2,0.0,0.0,0
0,1.0,23,0,1,-0.8762650049041889,4,4,4,3,2,4,2,2,5,3,5,4,1.0,2,1.2445595157699856,1.2257550330018452,1
1,0.0,41,0,0,1.1684318101894993,4,4,4,4,2,4,5,3,3,4,3,3,-1.0,3,0.0,0.0,1
1,0.0,25,1,1,0.23468097193964801,3,4,3,4,2,3,3,2,3,5,3,5,0.0,2,0.9961424418431523,1.0756626176213615,0
0,0.0,28,1,1,-0.6017647845201477,3,4,3,1,5,3,5,5,5,4,5,3,1.0,5,0.0,0.0,0
1,0.0,57,0,1,0.42654294253296066,1,2,2,2,1,1,1,1,3,2,2,3,-1.0,1,0.0,0.9522900659079807,0
1,0.0,52,0,0,-0.19409316730851736,1,1,1,1,4,4,5,4,4,4,4,5,0.0,4,1.1822570538901536,1.13438975920776,1
1,1.0,19,0,0,-0.36682405042987676,5,0,5,4,4,0,4,4,5,2,4,5,0.0,4,0.0,0.0,1
0,0.0,25,0,0,-0.09350681301746824,3,4,4,4,3,3,3,3,2,3,3,2,-1.0,3,0.0,0.9318375561315992,0
1,0.0,47,0,1,-0.09350681301746824,4,5,5,5,4,4,4,4,3,2,1,1,-3.0,4,0.0,0.0,1
0,0.0,49,0,1,-0.32386555634193215,4,5,5,5,3,1,2,4,4,4,4,5,0.0,1,1.1866698116135472,1.1560663860621794,1
0,1.0,25,0,1,0.23774994418019763,2,2,2,3,4,2,4,4,4,1,4,2,0.0,4,1.1697575285465673,1.0756626176213615,0
1,0.0,59,0,0,-0.308838850533876,4,5,5,5,4,4,4,4,4,4,4,1,0.0,3,0.9961424418431523,0.0,0
0,0.0,45,0,2,0.8155221313030756,4,2,2,2,4,5,5,2,4,3,1,5,-3.0,5,0.5970698399767446,1.1143568787911546,1
1,0.0,24,1,2,0.12758399766897188,2,5,2,1,3,2,3,3,3,1,4,5,-3.0,3,0.0,0.0,0
1,0.0,51,1,1,0.013530523936606047,3,1,3,3,3,3,3,3,1,1,4,2,0.0,3,1.011572674470543,0.9701521204259035,0
1,0.0,61,1,1,0.790969947230521,1,1,1,3,4,1,4,4,2,4,3,3,0.0,4,0.7781601984589993,0.0,0
0,0.0,24,1,1,0.09675128399994717,1,4,0,4,3,0,3,3,3,2,5,3,0.0,3,0.0,0.0,0
0,0.0,43,0,0,0.5266305215349786,2,5,2,2,2,5,5,3,3,3,3,3,-1.0,4,0.7049059151001846,0.0,1
1,0.0,45,0,0,-0.15873335448277684,4,4,4,4,4,4,5,5,5,5,5,3,1.0,3,0.5970698399767446,0.0,1
1,0.0,59,1,1,-1.100986417377346,4,2,4,3,2,4,5,2,1,1,3,1,0.0,2,0.0,0.0,1
1,0.0,26,0,0,-0.07871676526354703,3,5,5,5,3,3,3,3,4,5,2,2,-2.0,3,0.0,0.880079134524753,0
0,0.0,49,0,1,0.784324088339129,1,4,5,4,5,4,4,1,1,1,1,1,-3.0,3,0.0,0.0,0
0,0.0,76,0,0,0.9672502508158526,4,5,4,5,4,2,3,4,4,4,4,4,0.0,3,0.0,0.0,0
1,0.0,27,0,0,-0.06061926567779085,2,2,2,2,4,4,4,4,3,2,2,5,0.0,4,1.205022831595554,1.2367975250103234,1
1,0.0,52,0,0,-1.0085841635491253,2,1,1,1,3,4,4,3,3,3,2,3,-1.0,3,0.0,0.0,0
1,0.0,44,1,1,-1.1203222626593743,2,2,0,3,1,0,1,1,1,2,4,1,0.0,1,1.0917517021605732,0.9522900659079807,0
1,0.0,28,0,0,1.0759025468306995,3,3,4,3,3,4,4,3,2,2,5,2,-3.0,3,0.0,0.0,1
1,0.0,25,0,0,0.19690784506909972,1,1,1,1,3,3,3,3,4,3,5,4,0.0,3,0.0,0.7508393127483323,1
0,1.0,29,0,0,0.053930004853121764,0,0,0,2,2,0,2,2,4,3,4,5,1.0,2,0.0,0.9522900659079807,1
0,1.0,18,0,1,0.053930004853121764,1,1,1,2,3,1,3,3,3,4,5,3,1.0,3,1.0766220985958155,0.0,0
0,0.0,46,0,0,-0.3100795914801481,4,4,4,4,4,4,4,4,4,4,4,5,0.0,5,0.0,0.8463120732829698,1
0,0.0,48,1,1,-0.3628144560782678,0,3,0,2,3,2,2,5,5,0,5,1,1.0,3,1.2202017554576168,1.1913696525307806,1
0,0.0,27,1,0,0.371806670874887,3,4,3,2,1,3,1,1,2,3,3,3,-2.0,1,1.011572674470543,1.0756626176213615,0
0,0.0,46,1,2,0.4668371549216177,3,4,2,1,5,4,5,4,4,2,4,3,0.0,5,0.0,0.3957784517043333,0
1,0.0,56,1,1,-0.8442118499335232,4,5,4,1,4,4,4,4,4,5,2,5,-1.0,4,0.0,0.0,0
1,0.0,27,1,2,-0.8211110872575117,4,1,4,2,1,4,1,1,1,1,3,3,-1.0,1,0.0,1.0822449317949074,0
0,0.0,44,1,1,0.01190291381534815,1,4,1,3,4,5,4,4,4,1,4,4,0.0,3,0.8737862963162933,0.0,0
0,1.0,28,0,0,-0.1486381529522708,3,3,3,1,1,3,1,1,4,5,5,3,0.0,1,0.9350925596493613,0.0,0
0,0.0,61,1,1,0.06618708559099977,1,4,1,3,3,5,4,3,3,1,3,5,-1.0,4,0.0,0.0,0
0,1.0,25,0,2,0.16131670025641806,3,0,3,5,3,3,3,3,5,3,2,4,0.0,3,0.0,0.0,0
1,0.0,55,0,0,0.708997658383844,5,5,5,5,2,4,4,5,5,5,5,4,1.0,3,0.4150387587326097,0.0,1
1,0.0,41,0,0,0.6275162222635023,4,4,4,4,3,5,4,2,2,2,2,5,-2.0,4,0.0,0.0,1
1,0.0,49,1,2,-0.6262248203231167,3,4,4,4,2,4,2,2,1,3,2,2,-1.0,2,0.5970698399767446,0.0,0
0,1.0,26,0,2,-0.3575018239860753,3,3,3,5,3,3,3,3,4,4,3,5,0.0,3,0.0,0.0,0
1,0.0,54,0,1,-0.6716672025674087,1,4,4,4,2,1,2,2,4,1,3,4,0.0,2,0.0,1.0756626176213615,0
1,0.0,37,0,1,0.017584770516981728,3,3,3,3,3,3,3,3,1,1,3,3,-1.0,3,0.0,0.880079134524753,0
1,1.0,55,0,1,-1.078501924249502,5,0,5,5,3,5,3,3,3,2,5,4,-2.0,3,0.0,0.3957784517043333,1
1,0.0,8,0,0,0.3913062423861783,5,5,5,5,4,4,4,4,4,3,4,4,0.0,4,0.0,0.0,1
1,0.0,27,0,0,0.9274832254694095,4,4,4,4,4,5,4,4,5,3,3,4,0.0,4,0.0,0.8463120732829698,1
0,0.0,69,1,1,-0.19409316730851736,2,4,2,2,3,4,4,1,1,2,1,4,-3.0,5,0.0,0.0,0
0,1.0,37,0,1,-0.44150272802067614,3,2,3,3,4,3,4,4,1,2,3,1,-1.0,4,0.0,0.0,0
0,1.0,39,0,0,0.2939444784156166,5,5,5,5,2,5,2,2,4,3,5,5,1.0,2,0.9585135045961828,0.7508393127483323,1
1,1.0,33,0,0,-0.10763541435732282,2,1,1,4,3,1,2,3,4,4,4,5,0.0,3,0.0,0.0,0
1,0.0,50,1,1,-0.43559465010513326,4,2,4,3,3,4,3,3,1,1,4,4,-1.0,3,0.0,0.0,0
1,1.0,40,0,0,-0.13768535469289975,2,2,2,2,2,2,2,2,5,4,4,3,1.0,2,1.2374365380091434,1.220176254223741,0
0,0.0,52,0,0,-1.0971858749435828,1,1,1,1,4,5,4,5,5,5,4,3,1.0,5,0.0,0.0,1
0,1.0,25,0,1,-0.23566579774778412,5,5,5,3,4,5,4,4,4,2,3,3,1.0,4,0.9073519916960243,0.0,1
1,0.0,42,1,1,-1.078501924249502,4,4,4,1,5,4,5,5,4,2,4,5,1.0,5,0.0,0.6783430947244935,1
1,0.0,9,1,2,-0.30143734187745314,4,4,4,4,4,4,4,4,2,3,5,3,0.0,4,0.0,0.0,0
0,0.0,51,0,0,0.8225410044853569,1,1,2,1,1,3,5,4,4,4,4,5,0.0,1,0.0,0.3957784517043333,1
0,0.0,29,0,0,-0.31256727166458437,5,3,5,5,5,4,5,5,1,3,4,3,1.0,5,0.0,0.0,1
1,0.0,55,0,1,-0.354859700979176,3,4,4,4,3,3,3,3,2,2,4,3,-1.0,3,0.0,0.0,0
1,0.0,35,1,1,-0.7290163644065326,3,5,3,3,5,3,5,5,4,3,5,3,1.0,5,0.0,0.0,0
1,0.0,57,0,0,0.6066422840674076,1,1,1,1,5,5,4,5,5,5,5,5,1.0,3,0.9585135045961828,0.7508393127483323,1
0,0.0,48,0,1,-0.44002124296352446,4,4,4,4,4,3,3,4,4,4,4,4,0.0,4,0.0,0.0,1
0,0.0,10,1,2,-0.04293570694342138,3,1,3,3,2,3,2,2,2,3,2,1,-1.0,2,0.0,0.0,0
1,0.0,8,1,0,0.007818979577967325,2,1,2,3,3,2,3,3,4,5,4,3,-1.0,3,0.9786271359484466,1.1412183564278018,0
0,0.0,28,0,2,0.007818979577967325,2,2,2,2,2,2,2,4,4,3,3,2,-3.0,2,1.2839944207740877,1.2709019755819695,0
1,0.0,26,1,1,-0.08146836539072015,2,5,1,2,1,1,1,1,5,2,5,4,1.0,1,0.0,0.0,0
0,1.0,42,0,0,0.17931064561141205,5,5,5,2,4,5,4,4,4,3,4,4,0.0,4,0.0,0.0,1
0,0.0,23,0,0,0.5979876585214834,2,2,2,2,4,4,4,4,5,4,3,4,1.0,4,1.0985215879212857,1.0942147443447756,1
0,0.0,52,0,0,0.6128811837498467,1,1,1,1,3,4,5,5,5,5,5,3,1.0,5,0.0,0.0,1
1,0.0,39,0,1,-0.5999174013842389,4,3,3,3,4,4,4,4,1,3,4,3,-3.0,4,1.011572674470543,0.3957784517043333,1
1,0.0,45,0,0,1.0802196051894006,2,5,5,5,2,3,4,2,2,2,2,4,-2.0,1,1.2608337636565954,1.2395428919010862,0
0,0.0,28,1,1,-0.05616035255578926,0,4,1,4,3,1,3,3,3,3,5,5,0.0,3,0.0,0.0,1
0,0.0,47,0,0,0.5731070761907495,3,3,3,3,2,5,5,5,5,5,5,3,1.0,4,0.0,0.0,1
1,0.0,51,1,1,-0.7379235223236789,5,5,5,2,3,5,4,3,3,4,4,5,0.0,3,0.0,0.0,1
1,0.0,40,0,0,-0.9857337975217544,2,2,2,2,3,4,5,4,4,4,5,3,0.0,5,0.0,0.0,1
0,0.0,28,0,0,0.7326027782874557,2,4,4,4,2,2,2,2,3,3,2,3,0.0,2,0.0,0.0,0
0,0.0,40,0,0,0.7483166096664639,1,1,1,1,3,3,4,5,5,5,5,4,1.0,1,1.2423056742738319,1.2266294294293056,1
1,0.0,67,1,1,-0.34698926153128495,3,4,3,3,3,3,3,3,5,5,5,5,1.0,3,0.0,0.0,0
0,0.0,31,0,0,0.005358320419188976,3,3,5,3,4,4,4,4,3,2,4,5,0.0,4,0.7049059151001846,0.5724893008696079,1
0,0.0,9,1,2,-0.44150272802067614,2,2,2,3,2,2,2,2,3,2,3,1,0.0,2,1.0252997130579309,0.7508393127483323,0
1,0.0,25,0,0,-0.2538781266463787,3,4,4,4,3,3,3,3,2,1,3,1,-1.0,3,0.0,1.1533189745421637,0
0,1.0,19,0,1,-0.5163948032847457,4,2,3,3,2,3,2,2,1,3,4,3,-1.0,2,0.0,0.0,0
0,0.0,13,1,1,0.7466585589022502,3,4,2,3,4,2,4,4,3,5,4,3,1.0,4,1.1215310764701638,0.9701521204259035,0
0,1.0,34,0,1,-0.7676780292138666,2,1,2,4,5,2,5,5,1,2,3,4,0.0,5,0.0,0.3957784517043333,0
0,0.0,50,1,1,0.09675128399994717,5,2,5,3,2,4,3,5,5,5,5,4,1.0,1,0.0,1.034547127236166,1
1,0.0,59,1,1,0.19690784506909972,3,5,3,4,4,3,1,4,5,5,4,4,1.0,4,1.0487423252634362,1.0,0
1,0.0,42,0,1,-0.05616035255578926,2,2,2,2,2,2,2,2,1,4,2,1,-1.0,2,1.229051038191855,1.1960244570188256,0
1,0.0,39,0,0,0.5892431201848566,0,0,0,3,2,2,2,5,5,5,4,2,1.0,2,1.2883215315925194,1.2747803844314933,1
0,0.0,29,0,0,1.1372911064779627,3,3,3,3,5,4,5,5,3,5,5,4,0.0,5,1.011572674470543,0.9701521204259035,1
0,0.0,45,1,2,0.38315239338397794,2,4,3,4,5,2,1,5,5,3,5,4,1.0,3,1.116306363229274,1.1945113440463355,0
1,0.0,62,1,2,0.6244561755929374,1,1,1,4,1,1,1,1,4,1,4,1,0.0,1,1.011572674470543,0.0,0
0,0.0,56,0,0,0.5136124340068622,2,2,2,2,1,5,1,5,5,5,5,1,1.0,5,0.0,0.0,1
1,1.0,29,0,1,0.7805033011084218,5,5,5,2,5,3,3,1,3,5,1,3,-1.0,3,0.0,0.5724893008696079,1
0,0.0,67,1,1,-0.17206006965156104,1,4,1,5,2,4,2,5,5,1,5,5,1.0,2,0.9585135045961828,1.2323618664068887,0
1,0.0,42,0,0,-1.4503947448797692,2,4,4,4,3,2,3,3,3,3,2,2,-1.0,4,1.1578602724454294,1.2003509661101177,0
0,0.0,43,0,0,0.45986767117166644,5,5,5,5,3,3,3,4,3,4,4,3,0.0,3,1.2804501174776348,1.2574620182386163,1
0,0.0,60,1,1,0.00041358965031977244,2,5,3,2,5,4,5,5,5,3,5,4,1.0,4,1.1397188233505362,1.0241078754149866,0
0,1.0,27,0,1,-0.4297337387551313,1,3,1,3,5,1,5,5,4,3,3,2,0.0,5,0.9073519916960243,0.3957784517043333,0
0,0.0,32,1,1,0.13945015633182242,1,4,0,1,5,0,5,5,5,4,5,4,0.0,5,0.0,0.0,0
0,1.0,25,0,1,-0.32386555634193215,5,0,5,4,3,5,3,3,1,2,1,2,-2.0,3,0.0,0.7508393127483323,1
1,0.0,28,0,0,1.0788585801631334,3,3,3,3,4,4,4,1,2,2,2,4,-3.0,4,1.2930709053550697,1.283045203316037,1
1,0.0,58,0,0,0.48060262557097416,3,3,3,3,4,5,4,5,5,5,5,3,1.0,5,0.0,0.0,1
0,0.0,25,1,1,-0.1476359337741246,1,4,1,3,1,1,1,1,5,2,5,4,1.0,1,0.0,0.0,0
1,0.0,46,1,1,0.24446074654906116,2,4,2,3,5,2,5,5,5,2,3,4,0.0,5,0.0,0.0,0
1,0.0,50,1,1,0.05778092419363431,0,4,0,1,3,0,3,3,3,2,5,1,1.0,3,0.0,0.0,1
1,0.0,60,0,0,0.9188191580236711,1,4,4,4,5,3,4,1,1,1,1,4,-3.0,1,0.4150387587326097,0.9080978024083214,0
1,0.0,36,0,0,-0.4686948772333293,3,3,3,3,5,4,5,4,4,4,4,5,0.0,1,1.1107544500474889,1.0610606197133323,1
1,0.0,54,0,0,0.4668371549216177,3,3,3,3,3,5,4,4,4,4,4,4,0.0,4,1.0487423252634362,0.5724893008696079,1
1,1.0,10,0,0,0.5979876585214834,5,0,5,5,2,0,2,2,4,2,4,4,1.0,2,0.0,0.0,1
0,1.0,27,0,1,0.45612647034167014,2,1,1,3,3,2,3,3,4,4,1,3,-2.0,3,0.0,0.0,0
1,0.0,53,0,0,0.8553446415438443,5,5,5,5,2,4,4,5,5,5,5,5,1.0,5,1.0917517021605732,0.880079134524753,1
0,0.0,19,0,0,1.1628682269554602,4,1,1,1,4,4,4,4,2,4,4,3,0.0,4,0.9073519916960243,0.8045051881814589,0
0,0.0,48,1,1,-1.1402391352722903,3,1,3,4,3,4,4,1,1,3,1,1,-3.0,2,0.0,0.0,0
1,0.0,23,0,0,-0.27847062254596483,1,1,1,1,3,4,3,3,4,2,5,4,1.0,3,1.0376143274262182,0.0,1
1,0.0,41,0,0,-1.2645251285440733,3,3,3,3,1,2,4,4,4,4,3,1,0.0,2,0.0,0.0,1
1,0.0,41,0,0,0.9403207721419238,2,2,2,2,5,5,5,5,5,5,5,4,1.0,4,0.7781601984589993,0.0,1
1,0.0,53,0,0,0.12969096566147845,2,2,2,2,4,5,4,4,4,4,4,5,0.0,4,0.0,0.0,1
1,0.0,20,1,1,-1.5050573125474107,3,5,3,3,1,3,1,1,4,5,5,5,0.0,1,0.0,0.0,0
0,0.0,23,0,0,-1.4310648954275556,3,2,3,2,3,3,3,3,4,2,3,4,-1.0,3,0.0,0.0,0
0,0.0,40,0,0,0.9700780702714156,2,2,2,2,2,4,3,2,2,3,2,4,-2.0,3,1.253777952690705,1.251759521429964,0
1,0.0,26,1,2,0.305293129352958,3,5,3,1,2,3,4,2,4,5,5,3,1.0,2,0.0,0.9701521204259035,0
0,0.0,31,0,0,0.9703346949268037,3,3,2,2,3,3,3,3,2,4,3,3,-2.0,3,0.0,0.0,0
1,0.0,44,0,0,0.6761118506596973,2,2,2,2,4,4,5,4,4,4,5,4,0.0,4,0.0,0.0,1
0,0.0,62,1,1,-0.04293570694342138,5,1,5,4,1,3,4,4,4,5,2,4,0.0,3,0.0,0.0,1
0,0.0,18,1,0,0.7676433965593801,4,1,3,4,4,3,4,4,4,4,4,1,-1.0,4,0.7781601984589993,0.0,1
0,0.0,46,0,0,0.8393961179820126,5,5,5,5,4,5,5,3,3,4,3,3,-1.0,5,0.0,0.0,1
1,0.0,41,0,0,-0.3002108473335113,2,2,2,2,5,5,5,4,4,4,4,3,0.0,4,0.0,0.0,1
1,0.0,49,0,0,1.1085517110426426,1,1,1,1,3,4,5,5,5,5,5,5,1.0,3,1.2430694752163418,1.2274891828086691,1
0,0.0,51,1,1,-0.25042962918061773,2,2,2,1,1,1,2,2,2,2,2,3,-2.0,4,0.0,0.0,0
1,0.0,17,0,0,1.0238450608200635,3,5,5,5,3,3,3,3,1,3,4,1,0.0,3,0.0,0.0,0
1,0.0,20,1,1,-0.8442118499335232,1,5,1,1,4,1,4,4,3,4,4,5,1.0,4,0.0,0.0,0
1,0.0,27,0,1,0.1646797071338983,5,4,5,4,5,5,5,5,1,4,1,2,0.0,5,0.0,0.0,1
1,0.0,19,1,1,-0.00041358965031977255,5,4,5,1,5,5,5,5,3,5,5,4,1.0,5,0.0,0.9701521204259035,1
1,0.0,70,1,1,-0.11720089433344981,1,3,1,3,1,1,1,1,3,3,1,4,1.0,1,0.0,0.0,0
1,0.0,50,1,1,-1.2358297191853707,3,3,3,4,3,3,3,3,1,2,3,3,-1.0,3,0.7049059151001846,0.9080978024083214,0
0,1.0,43,0,0,-0.25042962918061773,4,4,4,4,4,4,4,4,5,3,5,5,0.0,4,0.9961424418431523,0.0,0
1,0.0,77,0,0,0.4709908583313916,3,4,3,3,3,2,2,3,3,3,3,3,-1.0,4,0.0,0.8463120732829698,0
1,1.0,43,0,0,-1.0934069205816668,5,5,5,2,4,5,4,4,4,3,4,3,1.0,4,1.147490726627688,1.1269366918375012,1
1,0.0,61,1,1,-0.4110021622206955,1,4,1,3,2,1,2,2,4,5,4,4,0.0,2,0.0,0.0,0
1,0.0,29,1,1,-1.5342967603324642,3,4,3,4,2,3,2,2,4,3,3,2,0.0,2,0.0,0.0,0
0,0.0,22,0,0,-0.6378027273596888,0,0,0,2,3,3,3,3,4,4,3,5,-2.0,3,0.0,0.0,1
0,1.0,30,0,1,0.24324475622745756,2,2,2,4,5,2,5,5,3,1,4,4,0.0,5,0.0,0.0,0
0,0.0,33,0,0,0.49145283901564896,3,1,3,3,1,5,2,5,5,5,5,1,1.0,5,0.0,0.9859296238673405,1
1,0.0,39,0,0,-0.08055007397519275,3,3,3,3,3,4,4,5,5,5,5,5,1.0,4,0.0,0.0,1
0,0.0,56,1,1,-0.6262248203231167,2,5,2,4,2,4,4,4,5,4,4,4,1.0,4,1.2950910581631345,1.2901855263442228,0
1,0.0,22,1,1,-1.089649297883515,5,4,0,3,4,0,4,4,5,3,4,5,1.0,4,1.0376143274262182,0.9701521204259035,1
1,0.0,19,1,1,-0.8494517514593397,2,4,2,4,1,2,1,1,3,3,3,1,0.0,1,0.0,0.0,0
1,0.0,60,0,0,0.8328135334774155,4,4,4,4,4,4,4,4,3,4,5,4,1.0,4,0.0,0.0,1
1,0.0,29,1,2,-0.36548510842999243,2,5,2,3,4,2,1,4,5,4,4,5,0.0,4,0.8320382148687139,0.8463120732829698,0
